VOTER_ID,ELECTION_DATE,ELECTION_TYPE,ELECTION_NAME,VOTED,VOTING_METHOD,PRIMARY_PARTY_VOTED
586155117,2023-11-07,GE,2023 General,Y,EV,
586155117,2020-11-03,GE,2020 General,Y,ED,
586155117,2020-06-23,PR,2020 Primary,Y,ED,REP
586155117,2019-11-05,GE,2019 General,Y,ED,
927850618,2024-11-05,GE,2024 General,Y,EV,
927850618,2022-11-08,GE,2022 General,Y,EV,
927850618,2021-11-02,GE,2021 General,Y,EV,
927850618,2021-06-08,PR,2021 Primary,Y,ED,REP
927850618,2020-11-03,GE,2020 General,Y,EV,
927850618,2018-11-06,GE,2018 General,Y,EV,
927850618,2016-11-08,GE,2016 General,Y,EV,
927850618,2016-03-01,PR,2016 Primary,Y,ED,REP
265268660,2020-11-03,GE,2020 General,Y,EV,
265268660,2016-03-01,PR,2016 Primary,Y,ED,DEM
695411648,2024-11-05,GE,2024 General,Y,ED,
870780411,2023-11-07,GE,2023 General,Y,ED,
870780411,2022-06-21,PR,2022 Primary,Y,EV,REP
870780411,2021-11-02,GE,2021 General,Y,ABS,
870780411,2020-11-03,GE,2020 General,Y,ED,
870780411,2019-11-05,GE,2019 General,Y,EV,
870780411,2016-03-01,PR,2016 Primary,Y,ED,REP
922790554,2024-11-05,GE,2024 General,Y,EV,
330664237,2024-11-05,GE,2024 General,Y,ED,
330664237,2023-11-07,GE,2023 General,Y,EV,
330664237,2022-11-08,GE,2022 General,Y,ED,
330664237,2021-11-02,GE,2021 General,Y,ED,
330664237,2020-11-03,GE,2020 General,Y,ED,
330664237,2019-11-05,GE,2019 General,Y,ABS,
510692249,2024-06-18,PR,2024 Primary,Y,EV,DEM
510692249,2021-11-02,GE,2021 General,Y,EV,
510692249,2020-11-03,GE,2020 General,Y,ED,
510692249,2019-11-05,GE,2019 General,Y,EV,
510692249,2018-11-06,GE,2018 General,Y,ABS,
510692249,2017-11-07,GE,2017 General,Y,EV,
510692249,2016-11-08,GE,2016 General,Y,ED,
473992719,2024-06-18,PR,2024 Primary,Y,ED,REP
473992719,2023-11-07,GE,2023 General,Y,ED,
473992719,2022-11-08,GE,2022 General,Y,ED,
473992719,2020-11-03,GE,2020 General,Y,EV,
473992719,2018-11-06,GE,2018 General,Y,EV,
473992719,2016-11-08,GE,2016 General,Y,EV,
763534625,2023-06-20,PR,2023 Primary,Y,ED,DEM
763534625,2019-11-05,GE,2019 General,Y,EV,
763534625,2018-11-06,GE,2018 General,Y,EV,
763534625,2017-11-07,GE,2017 General,Y,ED,
247382533,2024-06-18,PR,2024 Primary,Y,ABS,
247382533,2023-11-07,GE,2023 General,Y,ED,
247382533,2022-11-08,GE,2022 General,Y,EV,
247382533,2021-11-02,GE,2021 General,Y,ABS,
247382533,2020-11-03,GE,2020 General,Y,ED,
247382533,2019-11-05,GE,2019 General,Y,ABS,
247382533,2016-11-08,GE,2016 General,Y,ED,
892786126,2022-11-08,GE,2022 General,Y,ED,
892786126,2020-06-23,PR,2020 Primary,Y,ED,REP
892786126,2019-11-05,GE,2019 General,Y,ABS,
364982130,2023-11-07,GE,2023 General,Y,ED,
364982130,2019-11-05,GE,2019 General,Y,ED,
406998453,2023-11-07,GE,2023 General,Y,ED,
506603082,2023-11-07,GE,2023 General,Y,ED,
506603082,2020-11-03,GE,2020 General,Y,ED,
999811151,2023-11-07,GE,2023 General,Y,ABS,
999811151,2021-06-08,PR,2021 Primary,Y,EV,DEM
999811151,2020-11-03,GE,2020 General,Y,ED,
999811151,2018-06-12,PR,2018 Primary,Y,ED,DEM
999811151,2016-11-08,GE,2016 General,Y,ABS,
634445451,2024-11-05,GE,2024 General,Y,ED,
634445451,2024-06-18,PR,2024 Primary,Y,ABS,DEM
634445451,2023-11-07,GE,2023 General,Y,ED,
634445451,2023-06-20,PR,2023 Primary,Y,ED,DEM
634445451,2022-11-08,GE,2022 General,Y,EV,
634445451,2021-11-02,GE,2021 General,Y,ED,
634445451,2020-11-03,GE,2020 General,Y,EV,
634445451,2019-11-05,GE,2019 General,Y,EV,
634445451,2018-11-06,GE,2018 General,Y,EV,
634445451,2016-11-08,GE,2016 General,Y,ED,
459821251,2024-11-05,GE,2024 General,Y,ED,
459821251,2023-11-07,GE,2023 General,Y,EV,
459821251,2021-11-02,GE,2021 General,Y,ED,
459821251,2020-11-03,GE,2020 General,Y,EV,
618255654,2024-11-05,GE,2024 General,Y,EV,
618255654,2022-11-08,GE,2022 General,Y,ED,
618255654,2020-11-03,GE,2020 General,Y,ABS,
618255654,2020-06-23,PR,2020 Primary,Y,ED,DEM
618255654,2019-11-05,GE,2019 General,Y,EV,
618255654,2017-11-07,GE,2017 General,Y,ED,
716416868,2024-11-05,GE,2024 General,Y,ABS,
716416868,2024-06-18,PR,2024 Primary,Y,EV,REP
716416868,2023-06-20,PR,2023 Primary,Y,EV,REP
716416868,2022-06-21,PR,2022 Primary,Y,ED,REP
716416868,2021-11-02,GE,2021 General,Y,ED,
716416868,2020-11-03,GE,2020 General,Y,ED,
716416868,2020-06-23,PR,2020 Primary,Y,ED,REP
716416868,2018-11-06,GE,2018 General,Y,ED,
716416868,2017-11-07,GE,2017 General,Y,ED,
814232253,2024-11-05,GE,2024 General,Y,ED,
814232253,2023-06-20,PR,2023 Primary,Y,ABS,DEM
814232253,2021-11-02,GE,2021 General,Y,EV,
814232253,2020-11-03,GE,2020 General,Y,ED,
814232253,2017-11-07,GE,2017 General,Y,ABS,
814232253,2016-11-08,GE,2016 General,Y,ED,
696020884,2024-11-05,GE,2024 General,Y,ED,
696020884,2022-11-08,GE,2022 General,Y,ED,
696020884,2020-11-03,GE,2020 General,Y,EV,
696020884,2019-11-05,GE,2019 General,Y,EV,
696020884,2018-11-06,GE,2018 General,Y,ABS,
496450063,2021-11-02,GE,2021 General,Y,ABS,
496450063,2019-11-05,GE,2019 General,Y,ED,
496450063,2017-11-07,GE,2017 General,Y,ED,
692759204,2023-11-07,GE,2023 General,Y,ABS,
692759204,2022-11-08,GE,2022 General,Y,ED,
692759204,2022-06-21,PR,2022 Primary,Y,EV,REP
692759204,2020-06-23,PR,2020 Primary,Y,EV,REP
692759204,2016-11-08,GE,2016 General,Y,ED,
468879895,2024-06-18,PR,2024 Primary,Y,EV,
468879895,2016-11-08,GE,2016 General,Y,EV,
958319153,2022-11-08,GE,2022 General,Y,ED,
958319153,2020-11-03,GE,2020 General,Y,ABS,
958319153,2020-06-23,PR,2020 Primary,Y,ED,REP
958319153,2019-11-05,GE,2019 General,Y,EV,
958319153,2018-11-06,GE,2018 General,Y,ED,
800150455,2021-11-02,GE,2021 General,Y,ABS,
800150455,2021-06-08,PR,2021 Primary,Y,ABS,DEM
800150455,2018-06-12,PR,2018 Primary,Y,ABS,DEM
404187859,2024-11-05,GE,2024 General,Y,ED,
868155245,2023-11-07,GE,2023 General,Y,ABS,
868155245,2022-11-08,GE,2022 General,Y,ED,
868155245,2022-06-21,PR,2022 Primary,Y,EV,
868155245,2021-11-02,GE,2021 General,Y,ED,
868155245,2021-06-08,PR,2021 Primary,Y,ABS,
868155245,2020-11-03,GE,2020 General,Y,ED,
868155245,2018-06-12,PR,2018 Primary,Y,ED,
868155245,2017-11-07,GE,2017 General,Y,EV,
868155245,2016-11-08,GE,2016 General,Y,EV,
289642463,2023-11-07,GE,2023 General,Y,ED,
289642463,2021-11-02,GE,2021 General,Y,ABS,
289642463,2020-11-03,GE,2020 General,Y,ED,
289642463,2018-11-06,GE,2018 General,Y,ED,
289642463,2017-11-07,GE,2017 General,Y,ED,
763971973,2023-06-20,PR,2023 Primary,Y,ED,DEM
763971973,2022-11-08,GE,2022 General,Y,EV,
763971973,2021-11-02,GE,2021 General,Y,EV,
763971973,2017-11-07,GE,2017 General,Y,EV,
763971973,2016-11-08,GE,2016 General,Y,ED,
773441905,2024-06-18,PR,2024 Primary,Y,ED,REP
773441905,2023-11-07,GE,2023 General,Y,EV,
773441905,2020-11-03,GE,2020 General,Y,EV,
773441905,2017-11-07,GE,2017 General,Y,ED,
347028515,2021-11-02,GE,2021 General,Y,ED,
347028515,2020-11-03,GE,2020 General,Y,ED,
347028515,2019-11-05,GE,2019 General,Y,ED,
998710123,2024-11-05,GE,2024 General,Y,ABS,
998710123,2024-06-18,PR,2024 Primary,Y,ED,DEM
998710123,2023-06-20,PR,2023 Primary,Y,ED,DEM
998710123,2021-11-02,GE,2021 General,Y,ED,
998710123,2020-11-03,GE,2020 General,Y,EV,
998710123,2018-11-06,GE,2018 General,Y,ABS,
998710123,2017-11-07,GE,2017 General,Y,ABS,
998710123,2016-11-08,GE,2016 General,Y,ABS,
298583968,2024-11-05,GE,2024 General,Y,EV,
298583968,2023-11-07,GE,2023 General,Y,ED,
298583968,2023-06-20,PR,2023 Primary,Y,EV,
298583968,2021-11-02,GE,2021 General,Y,ED,
298583968,2020-06-23,PR,2020 Primary,Y,EV,
298583968,2019-11-05,GE,2019 General,Y,ED,
298583968,2016-11-08,GE,2016 General,Y,ED,
622082166,2024-11-05,GE,2024 General,Y,ABS,
622082166,2024-06-18,PR,2024 Primary,Y,ED,REP
622082166,2023-11-07,GE,2023 General,Y,ED,
622082166,2023-06-20,PR,2023 Primary,Y,EV,REP
622082166,2022-11-08,GE,2022 General,Y,EV,
622082166,2022-06-21,PR,2022 Primary,Y,ABS,REP
622082166,2021-11-02,GE,2021 General,Y,ED,
622082166,2018-11-06,GE,2018 General,Y,EV,
622082166,2018-06-12,PR,2018 Primary,Y,ED,REP
622082166,2017-11-07,GE,2017 General,Y,EV,
622082166,2016-11-08,GE,2016 General,Y,ED,
737112501,2021-11-02,GE,2021 General,Y,ED,
737112501,2019-11-05,GE,2019 General,Y,ABS,
737112501,2018-11-06,GE,2018 General,Y,ABS,
737112501,2017-11-07,GE,2017 General,Y,ED,
925190102,2024-11-05,GE,2024 General,Y,EV,
925190102,2022-11-08,GE,2022 General,Y,ABS,
925190102,2020-11-03,GE,2020 General,Y,EV,
925190102,2018-11-06,GE,2018 General,Y,ED,
925190102,2016-11-08,GE,2016 General,Y,ED,
483748402,2024-11-05,GE,2024 General,Y,EV,
460150990,2024-11-05,GE,2024 General,Y,ED,
460150990,2022-11-08,GE,2022 General,Y,EV,
460150990,2020-11-03,GE,2020 General,Y,EV,
460150990,2018-06-12,PR,2018 Primary,Y,EV,DEM
460150990,2017-11-07,GE,2017 General,Y,ED,
908128706,2024-11-05,GE,2024 General,Y,EV,
908128706,2024-06-18,PR,2024 Primary,Y,ED,REP
908128706,2022-11-08,GE,2022 General,Y,ED,
908128706,2021-06-08,PR,2021 Primary,Y,ED,REP
908128706,2020-11-03,GE,2020 General,Y,ED,
908128706,2019-11-05,GE,2019 General,Y,ED,
908128706,2016-03-01,PR,2016 Primary,Y,ED,REP
977288628,2024-11-05,GE,2024 General,Y,ED,
977288628,2020-11-03,GE,2020 General,Y,ED,
977288628,2020-06-23,PR,2020 Primary,Y,EV,REP
642142157,2024-11-05,GE,2024 General,Y,EV,
642142157,2022-11-08,GE,2022 General,Y,ED,
642142157,2022-06-21,PR,2022 Primary,Y,ED,DEM
642142157,2021-11-02,GE,2021 General,Y,EV,
642142157,2020-11-03,GE,2020 General,Y,EV,
642142157,2020-06-23,PR,2020 Primary,Y,ED,DEM
642142157,2018-11-06,GE,2018 General,Y,EV,
174742261,2024-11-05,GE,2024 General,Y,ED,
174742261,2023-11-07,GE,2023 General,Y,ED,
174742261,2021-06-08,PR,2021 Primary,Y,ED,DEM
174742261,2020-11-03,GE,2020 General,Y,ED,
174742261,2016-11-08,GE,2016 General,Y,ABS,
534268004,2024-06-18,PR,2024 Primary,Y,EV,REP
534268004,2021-11-02,GE,2021 General,Y,EV,
534268004,2020-11-03,GE,2020 General,Y,ED,
477172497,2024-11-05,GE,2024 General,Y,EV,
477172497,2023-06-20,PR,2023 Primary,Y,ABS,DEM
531673580,2024-11-05,GE,2024 General,Y,ABS,
531673580,2023-11-07,GE,2023 General,Y,EV,
531673580,2022-11-08,GE,2022 General,Y,EV,
531673580,2021-11-02,GE,2021 General,Y,EV,
531673580,2020-11-03,GE,2020 General,Y,ED,
531673580,2019-11-05,GE,2019 General,Y,EV,
531673580,2016-11-08,GE,2016 General,Y,ED,
707862900,2022-11-08,GE,2022 General,Y,ED,
707862900,2020-11-03,GE,2020 General,Y,ABS,
419952703,2024-11-05,GE,2024 General,Y,ED,
419952703,2020-11-03,GE,2020 General,Y,ED,
419952703,2019-11-05,GE,2019 General,Y,EV,
419952703,2018-06-12,PR,2018 Primary,Y,EV,REP
419952703,2016-11-08,GE,2016 General,Y,ABS,
555031725,2020-11-03,GE,2020 General,Y,ABS,
891285408,2020-11-03,GE,2020 General,Y,ED,
891285408,2016-11-08,GE,2016 General,Y,EV,
987736032,2024-11-05,GE,2024 General,Y,ED,
987736032,2024-06-18,PR,2024 Primary,Y,ED,
987736032,2020-11-03,GE,2020 General,Y,ED,
987736032,2019-11-05,GE,2019 General,Y,EV,
984858711,2024-11-05,GE,2024 General,Y,ED,
984858711,2024-06-18,PR,2024 Primary,Y,ED,REP
984858711,2023-06-20,PR,2023 Primary,Y,EV,REP
984858711,2020-11-03,GE,2020 General,Y,EV,
984858711,2016-11-08,GE,2016 General,Y,ABS,
464188244,2024-11-05,GE,2024 General,Y,ED,
464188244,2023-11-07,GE,2023 General,Y,EV,
464188244,2023-06-20,PR,2023 Primary,Y,EV,DEM
464188244,2022-11-08,GE,2022 General,Y,ABS,
464188244,2021-11-02,GE,2021 General,Y,EV,
464188244,2020-11-03,GE,2020 General,Y,EV,
464188244,2019-11-05,GE,2019 General,Y,ED,
464188244,2018-11-06,GE,2018 General,Y,ABS,
464188244,2017-11-07,GE,2017 General,Y,ABS,
464188244,2016-11-08,GE,2016 General,Y,ED,
464188244,2016-03-01,PR,2016 Primary,Y,ED,DEM
591515743,2024-11-05,GE,2024 General,Y,EV,
591515743,2020-11-03,GE,2020 General,Y,ED,
591515743,2019-11-05,GE,2019 General,Y,ED,
591515743,2018-11-06,GE,2018 General,Y,ABS,
453719460,2024-11-05,GE,2024 General,Y,ED,
453719460,2024-06-18,PR,2024 Primary,Y,ED,REP
453719460,2023-11-07,GE,2023 General,Y,ABS,
453719460,2023-06-20,PR,2023 Primary,Y,ED,REP
453719460,2022-06-21,PR,2022 Primary,Y,ED,REP
453719460,2021-11-02,GE,2021 General,Y,ED,
453719460,2020-11-03,GE,2020 General,Y,EV,
453719460,2020-06-23,PR,2020 Primary,Y,EV,REP
554268579,2022-11-08,GE,2022 General,Y,ED,
554268579,2020-06-23,PR,2020 Primary,Y,EV,DEM
588550540,2024-11-05,GE,2024 General,Y,ED,
588550540,2024-06-18,PR,2024 Primary,Y,ABS,
588550540,2022-11-08,GE,2022 General,Y,ED,
588550540,2022-06-21,PR,2022 Primary,Y,ED,
588550540,2021-11-02,GE,2021 General,Y,ED,
588550540,2021-06-08,PR,2021 Primary,Y,EV,
588550540,2020-11-03,GE,2020 General,Y,ED,
588550540,2020-06-23,PR,2020 Primary,Y,ED,
588550540,2019-11-05,GE,2019 General,Y,ED,
588550540,2018-06-12,PR,2018 Primary,Y,ED,
588550540,2017-11-07,GE,2017 General,Y,ED,
588550540,2016-03-01,PR,2016 Primary,Y,EV,
841592991,2024-11-05,GE,2024 General,Y,EV,
878048553,2024-11-05,GE,2024 General,Y,ED,
878048553,2024-06-18,PR,2024 Primary,Y,ABS,DEM
878048553,2022-11-08,GE,2022 General,Y,ED,
878048553,2021-11-02,GE,2021 General,Y,ED,
878048553,2020-11-03,GE,2020 General,Y,ED,
878048553,2020-06-23,PR,2020 Primary,Y,EV,DEM
878048553,2019-11-05,GE,2019 General,Y,ED,
878048553,2018-11-06,GE,2018 General,Y,EV,
878048553,2016-11-08,GE,2016 General,Y,ED,
603012918,2024-11-05,GE,2024 General,Y,ED,
262326542,2023-11-07,GE,2023 General,Y,EV,
262326542,2020-11-03,GE,2020 General,Y,ED,
265673777,2024-11-05,GE,2024 General,Y,ABS,
957995699,2024-11-05,GE,2024 General,Y,ED,
957995699,2022-11-08,GE,2022 General,Y,EV,
957995699,2021-11-02,GE,2021 General,Y,EV,
957995699,2020-11-03,GE,2020 General,Y,ED,
957995699,2019-11-05,GE,2019 General,Y,EV,
957995699,2018-11-06,GE,2018 General,Y,ED,
957995699,2018-06-12,PR,2018 Primary,Y,ABS,DEM
957995699,2017-11-07,GE,2017 General,Y,EV,
218586088,2023-11-07,GE,2023 General,Y,ED,
218586088,2023-06-20,PR,2023 Primary,Y,ED,REP
218586088,2021-11-02,GE,2021 General,Y,ABS,
218586088,2020-11-03,GE,2020 General,Y,EV,
218586088,2018-11-06,GE,2018 General,Y,ED,
218586088,2017-11-07,GE,2017 General,Y,ED,
218586088,2016-11-08,GE,2016 General,Y,EV,
727391402,2023-11-07,GE,2023 General,Y,ED,
727391402,2022-11-08,GE,2022 General,Y,ED,
727391402,2020-11-03,GE,2020 General,Y,ED,
727391402,2019-11-05,GE,2019 General,Y,ED,
727391402,2018-11-06,GE,2018 General,Y,ED,
727391402,2018-06-12,PR,2018 Primary,Y,EV,REP
727391402,2017-11-07,GE,2017 General,Y,EV,
147977445,2023-06-20,PR,2023 Primary,Y,EV,
147977445,2022-11-08,GE,2022 General,Y,ED,
147977445,2019-11-05,GE,2019 General,Y,EV,
147977445,2018-11-06,GE,2018 General,Y,ABS,
147977445,2017-11-07,GE,2017 General,Y,EV,
147977445,2016-03-01,PR,2016 Primary,Y,ED,
671079725,2024-11-05,GE,2024 General,Y,ED,
671079725,2023-11-07,GE,2023 General,Y,ED,
671079725,2023-06-20,PR,2023 Primary,Y,ED,DEM
671079725,2022-11-08,GE,2022 General,Y,EV,
671079725,2021-11-02,GE,2021 General,Y,EV,
671079725,2020-11-03,GE,2020 General,Y,ABS,
671079725,2016-11-08,GE,2016 General,Y,ED,
448126205,2024-11-05,GE,2024 General,Y,ED,
448126205,2023-06-20,PR,2023 Primary,Y,ED,DEM
448126205,2020-11-03,GE,2020 General,Y,ED,
729398143,2024-11-05,GE,2024 General,Y,EV,
326398655,2024-11-05,GE,2024 General,Y,EV,
326398655,2024-06-18,PR,2024 Primary,Y,ED,
326398655,2022-11-08,GE,2022 General,Y,EV,
326398655,2021-06-08,PR,2021 Primary,Y,EV,
326398655,2020-11-03,GE,2020 General,Y,ED,
326398655,2019-11-05,GE,2019 General,Y,ED,
307222353,2024-11-05,GE,2024 General,Y,ABS,
307222353,2021-11-02,GE,2021 General,Y,ED,
307222353,2019-11-05,GE,2019 General,Y,EV,
307222353,2017-11-07,GE,2017 General,Y,EV,
307222353,2016-03-01,PR,2016 Primary,Y,ED,DEM
587399464,2024-11-05,GE,2024 General,Y,ED,
587399464,2021-11-02,GE,2021 General,Y,ED,
587399464,2021-06-08,PR,2021 Primary,Y,ED,DEM
587399464,2020-11-03,GE,2020 General,Y,ED,
587399464,2018-11-06,GE,2018 General,Y,EV,
587399464,2016-11-08,GE,2016 General,Y,ED,
465933326,2024-11-05,GE,2024 General,Y,ABS,
465933326,2020-11-03,GE,2020 General,Y,ED,
465933326,2019-11-05,GE,2019 General,Y,ED,
465933326,2018-11-06,GE,2018 General,Y,EV,
465933326,2016-11-08,GE,2016 General,Y,ED,
747820107,2024-11-05,GE,2024 General,Y,ED,
747820107,2022-06-21,PR,2022 Primary,Y,ED,REP
747820107,2021-11-02,GE,2021 General,Y,ED,
747820107,2020-11-03,GE,2020 General,Y,ED,
747820107,2020-06-23,PR,2020 Primary,Y,ED,REP
747820107,2017-11-07,GE,2017 General,Y,EV,
747820107,2016-11-08,GE,2016 General,Y,ED,
484277885,2024-11-05,GE,2024 General,Y,ED,
484277885,2023-11-07,GE,2023 General,Y,ABS,
484277885,2020-11-03,GE,2020 General,Y,ED,
484277885,2017-11-07,GE,2017 General,Y,ED,
484277885,2016-03-01,PR,2016 Primary,Y,ED,
240439719,2024-11-05,GE,2024 General,Y,ED,
240439719,2023-11-07,GE,2023 General,Y,EV,
240439719,2016-03-01,PR,2016 Primary,Y,ABS,
351668540,2023-06-20,PR,2023 Primary,Y,ED,DEM
351668540,2021-11-02,GE,2021 General,Y,ED,
351668540,2021-06-08,PR,2021 Primary,Y,EV,DEM
351668540,2020-11-03,GE,2020 General,Y,ED,
351668540,2019-11-05,GE,2019 General,Y,EV,
351668540,2016-11-08,GE,2016 General,Y,ABS,
394704072,2024-11-05,GE,2024 General,Y,EV,
394704072,2023-11-07,GE,2023 General,Y,ED,
394704072,2021-11-02,GE,2021 General,Y,EV,
394704072,2018-11-06,GE,2018 General,Y,ED,
394704072,2018-06-12,PR,2018 Primary,Y,ED,DEM
394704072,2017-11-07,GE,2017 General,Y,ED,
394704072,2016-11-08,GE,2016 General,Y,EV,
301698698,2024-11-05,GE,2024 General,Y,EV,
427110579,2024-11-05,GE,2024 General,Y,ED,
427110579,2023-06-20,PR,2023 Primary,Y,ED,REP
427110579,2019-11-05,GE,2019 General,Y,ED,
427110579,2018-06-12,PR,2018 Primary,Y,ED,REP
427110579,2017-11-07,GE,2017 General,Y,ED,
594140885,2024-11-05,GE,2024 General,Y,ED,
594140885,2024-06-18,PR,2024 Primary,Y,ED,REP
594140885,2023-11-07,GE,2023 General,Y,ED,
594140885,2022-06-21,PR,2022 Primary,Y,ED,REP
594140885,2021-11-02,GE,2021 General,Y,EV,
594140885,2020-11-03,GE,2020 General,Y,ABS,
594140885,2019-11-05,GE,2019 General,Y,EV,
594140885,2018-11-06,GE,2018 General,Y,ED,
594140885,2018-06-12,PR,2018 Primary,Y,ED,REP
594140885,2017-11-07,GE,2017 General,Y,EV,
594140885,2016-11-08,GE,2016 General,Y,ABS,
308739262,2024-11-05,GE,2024 General,Y,ABS,
308739262,2023-06-20,PR,2023 Primary,Y,EV,REP
308739262,2021-11-02,GE,2021 General,Y,EV,
308739262,2021-06-08,PR,2021 Primary,Y,ED,REP
308739262,2020-11-03,GE,2020 General,Y,ED,
308739262,2019-11-05,GE,2019 General,Y,ED,
308739262,2018-11-06,GE,2018 General,Y,ED,
308739262,2018-06-12,PR,2018 Primary,Y,EV,REP
308739262,2016-11-08,GE,2016 General,Y,ED,
431060640,2024-11-05,GE,2024 General,Y,ED,
431060640,2023-11-07,GE,2023 General,Y,EV,
431060640,2022-11-08,GE,2022 General,Y,ED,
431060640,2021-11-02,GE,2021 General,Y,EV,
541411867,2020-11-03,GE,2020 General,Y,ED,
541411867,2019-11-05,GE,2019 General,Y,EV,
541411867,2018-11-06,GE,2018 General,Y,ED,
541411867,2016-11-08,GE,2016 General,Y,EV,
541411867,2016-03-01,PR,2016 Primary,Y,ABS,
452928046,2023-06-20,PR,2023 Primary,Y,ED,
452928046,2022-06-21,PR,2022 Primary,Y,ED,
452928046,2020-11-03,GE,2020 General,Y,ED,
452928046,2019-11-05,GE,2019 General,Y,ED,
316252684,2024-06-18,PR,2024 Primary,Y,ED,
316252684,2023-06-20,PR,2023 Primary,Y,ABS,
316252684,2021-11-02,GE,2021 General,Y,ED,
316252684,2020-11-03,GE,2020 General,Y,ED,
316252684,2018-11-06,GE,2018 General,Y,ED,
316252684,2016-11-08,GE,2016 General,Y,EV,
731691986,2022-11-08,GE,2022 General,Y,ED,
731691986,2021-11-02,GE,2021 General,Y,ED,
731691986,2021-06-08,PR,2021 Primary,Y,ED,REP
186273351,2022-11-08,GE,2022 General,Y,EV,
186273351,2020-06-23,PR,2020 Primary,Y,EV,REP
144946135,2023-11-07,GE,2023 General,Y,ABS,
144946135,2021-11-02,GE,2021 General,Y,EV,
144946135,2021-06-08,PR,2021 Primary,Y,ED,REP
144946135,2020-11-03,GE,2020 General,Y,ED,
144946135,2020-06-23,PR,2020 Primary,Y,ED,REP
144946135,2018-06-12,PR,2018 Primary,Y,ED,REP
836785419,2024-06-18,PR,2024 Primary,Y,ABS,
836785419,2023-11-07,GE,2023 General,Y,EV,
836785419,2022-11-08,GE,2022 General,Y,ED,
836785419,2020-11-03,GE,2020 General,Y,ED,
196026681,2024-11-05,GE,2024 General,Y,ED,
196026681,2018-11-06,GE,2018 General,Y,ED,
196026681,2018-06-12,PR,2018 Primary,Y,EV,REP
196026681,2017-11-07,GE,2017 General,Y,ED,
101802268,2020-11-03,GE,2020 General,Y,ED,
101802268,2020-06-23,PR,2020 Primary,Y,EV,
101802268,2018-06-12,PR,2018 Primary,Y,ED,
854804871,2024-11-05,GE,2024 General,Y,EV,
270932417,2024-11-05,GE,2024 General,Y,ED,
653444307,2024-11-05,GE,2024 General,Y,ED,
653444307,2023-11-07,GE,2023 General,Y,ED,
653444307,2021-11-02,GE,2021 General,Y,EV,
653444307,2019-11-05,GE,2019 General,Y,ABS,
653444307,2016-11-08,GE,2016 General,Y,ABS,
653444307,2016-03-01,PR,2016 Primary,Y,ED,REP
977744045,2024-11-05,GE,2024 General,Y,ED,
977744045,2024-06-18,PR,2024 Primary,Y,ED,
977744045,2022-11-08,GE,2022 General,Y,EV,
977744045,2021-11-02,GE,2021 General,Y,EV,
977744045,2021-06-08,PR,2021 Primary,Y,EV,
977744045,2020-11-03,GE,2020 General,Y,ABS,
977744045,2019-11-05,GE,2019 General,Y,ED,
977744045,2018-11-06,GE,2018 General,Y,EV,
977744045,2016-11-08,GE,2016 General,Y,EV,
806693247,2024-11-05,GE,2024 General,Y,ED,
806693247,2023-11-07,GE,2023 General,Y,ABS,
848186455,2021-06-08,PR,2021 Primary,Y,ED,REP
848186455,2020-11-03,GE,2020 General,Y,ABS,
848186455,2019-11-05,GE,2019 General,Y,ED,
848186455,2016-11-08,GE,2016 General,Y,EV,
946911070,2024-11-05,GE,2024 General,Y,ED,
946911070,2023-11-07,GE,2023 General,Y,ED,
946911070,2022-11-08,GE,2022 General,Y,ABS,
946911070,2021-11-02,GE,2021 General,Y,ED,
946911070,2020-11-03,GE,2020 General,Y,EV,
946911070,2020-06-23,PR,2020 Primary,Y,ED,DEM
946911070,2019-11-05,GE,2019 General,Y,ED,
946911070,2018-11-06,GE,2018 General,Y,ED,
946911070,2018-06-12,PR,2018 Primary,Y,ED,DEM
946911070,2016-11-08,GE,2016 General,Y,EV,
111483320,2024-11-05,GE,2024 General,Y,ED,
111483320,2021-11-02,GE,2021 General,Y,EV,
111483320,2021-06-08,PR,2021 Primary,Y,ED,REP
111483320,2018-11-06,GE,2018 General,Y,ED,
111483320,2018-06-12,PR,2018 Primary,Y,EV,REP
111483320,2017-11-07,GE,2017 General,Y,ED,
790387684,2023-11-07,GE,2023 General,Y,ED,
790387684,2021-11-02,GE,2021 General,Y,ED,
790387684,2020-11-03,GE,2020 General,Y,ABS,
